uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
491240131,烤鸭TV,https://space.bilibili.com/491240131,3501,7295.0,1589092,0.46%,知识,校园学习
383167169,阿沛不开心,https://space.bilibili.com/383167169,3411.5,7067.0,180366,3.92%,生活,搞笑
628244776,双相官方,https://space.bilibili.com/628244776,3360,6929.0,111329,6.22%,游戏,单机游戏
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3518.9,6891.0,3366364,0.20%,知识,校园学习
1691179740,王大姐来了,https://space.bilibili.com/1691179740,3414,6820.0,179883,3.79%,影视,短片
458165375,芝士局,https://space.bilibili.com/458165375,3503.1,6809.0,1829525,0.37%,知识,人文历史
194484313,Asaki大人,https://space.bilibili.com/194484313,3494.3,6783.0,942980,0.72%,游戏,单机游戏
692810033,bili-啦啦啦啦啦,https://space.bilibili.com/692810033,2069.6,6781.0,11699,57.96%,影视,影视剪辑
544336675,真探唐仁杰,https://space.bilibili.com/544336675,3518.4,6752.0,3523847,0.19%,美食,美食侦探
1820895036,职场如战场,https://space.bilibili.com/1820895036,2305.6,6669.0,13486,49.45%,知识,职业职场
1846244359,可可佩莉Koko,https://space.bilibili.com/1846244359,2071.8,6659.0,11565,57.58%,动画,综合
304207312,心理满,https://space.bilibili.com/304207312,3458.7,6648.0,329898,2.02%,知识,社科·法律·心理
392306574,巢巢巢Even,https://space.bilibili.com/392306574,3469.5,6632.0,457697,1.45%,知识,人文历史
452606628,王师傅和小毛毛,https://space.bilibili.com/452606628,3530.5,6617.0,1411218,0.47%,美食,美食侦探
668469879,机饿青春,https://space.bilibili.com/668469879,3436.8,6615.0,256771,2.58%,运动,竞技体育
697164042,现代汽车集团,https://space.bilibili.com/697164042,2637.4,6544.0,18089,36.18%,汽车,汽车生活
395415494,熬一耶ye,https://space.bilibili.com/395415494,3493.1,6509.0,970513,0.67%,生活,搞笑
1646036311,凤凰传奇,https://space.bilibili.com/1646036311,3537.3,6505.0,1949723,0.33%,音乐,音乐现场
11502770,春也奈鹿_,https://space.bilibili.com/11502770,3377.2,6489.0,127450,5.09%,生活,日常
474853499,李如儒也是李蠕蠕,https://space.bilibili.com/474853499,3500.9,6448.0,1509028,0.43%,生活,搞笑
1220882570,考研小助手_,https://space.bilibili.com/1220882570,3422.2,6431.0,172061,3.74%,知识,校园学习
1986039004,Tiger西西,https://space.bilibili.com/1986039004,3492.7,6409.0,908031,0.71%,美食,美食制作
488141422,TED英语演讲,https://space.bilibili.com/488141422,3474.4,6404.0,508094,1.26%,知识,科学科普
29773625,瑟瑟发抖小韭菜,https://space.bilibili.com/29773625,3421.2,6394.0,169188,3.78%,动画,MMD·3D
283036476,狈总,https://space.bilibili.com/283036476,3508.5,6295.0,2211532,0.28%,生活,搞笑
404761607,大牙考研,https://space.bilibili.com/404761607,3491.9,6289.0,484704,1.30%,知识,校园学习
38598226,医学科普联盟,https://space.bilibili.com/38598226,3496.7,6266.0,854850,0.73%,知识,科学科普
121288250,苟宋本苟,https://space.bilibili.com/121288250,3392.2,6210.0,152343,4.08%,美食,美食制作
1871001,棉花大哥哥,https://space.bilibili.com/1871001,3514.7,6197.0,2506670,0.25%,游戏,手机游戏
494932710,圆圆好困惹,https://space.bilibili.com/494932710,2969.6,6176.0,27951,22.10%,生活,日常
1584489524,木木头头头木头,https://space.bilibili.com/1584489524,2363.9,6098.0,13410,45.47%,音乐,原创音乐
119019498,Rosieexo,https://space.bilibili.com/119019498,3367.5,6082.0,118059,5.15%,时尚,服饰
352637817,品诺美食开课啦,https://space.bilibili.com/352637817,3522,6071.0,2449345,0.25%,美食,美食制作
1097119075,小鸭子厨房,https://space.bilibili.com/1097119075,3400.1,5919.0,158583,3.73%,美食,美食制作
281284373,文武俩兄弟,https://space.bilibili.com/281284373,3497.2,5886.0,1573320,0.37%,生活,日常
